Sample,ZNF609,LOC283267,LOC653324,LOC100132510,LOC389286,LMTK3,LOC728602,LOC100130154,LOC100132728,LOC646821,LOC100128498,GPR68,CABIN1,LOC648740,PRKCA,ZNF148,LOC646949,LOC100130332,DYRK2,TMSB4X,P704P,SPOCK2,LOC653737,LOC400652,KDM1B,LOC730746,IGF2BP3,C14orf11,NPAT,HIPK2,CLEC12B,LOC654074,C1orf71,LOC440525,LOC727848,FCGR1C,TNIK,CCDC82,SNORD13,FAM26F,LOC389342,PIK3AP1,NUDT2,FCGR1B,PRIM2,PIK3CG,RNU4ATAC,LOC649330,LOC649839,MAST3,LOC645351,CARD16,SNORA12,LOC728310,LOC390876,LOC147804,LOC729687,LOC648343,LOC644037,GBP3,LOC729342,NDUFA5,LOC642076,LOC100130289,LOC648733,CTSL1,PKN2,C5orf41,BLNK,LOC647908,UHMK1,FCGR1A,SELPLG,LOC649801,LOC100130624,LOC642567,SNORD62B,LOC441032,LOC644642,D4S234E,LOC100129067,LOC728207,C9orf130,CARD17,LOC648863,DSC2,LOC100132425,PIK3IP1,BCL2A1,PPIB,CD274,LOC100132761,LOC402221,KLRB1,TLR5,RYBP,LOC100131718,CLEC12A,LOC439992,LOC646909,LOC651919,IRS2,IL7R,LOC100128460,VWF,MPL,TRA1P2,LOC100132199,CXorf21,MS4A2,PARP9,TYMP,IFI16,LOC391769,TTRAP,LOC647074,DDX3Y,LOC387934,SIDT2,TARP,JAM3,LOC728744,C14orf82,MIR1974,FCGR2C,MIR574,C11orf75,TNFAIP6,TMEM51,CRIP2,LOC643882,PSG9,C19orf59,LOC643779,LOC652113,GSTM2,LGALS3BP,SDPR,LOC642073,AIM2,USP6,LOC389386,IRF5,LOC648984,PLSCR1,NHLRC4,LOC643007,SERPING1,TMEM106A,NELL2,Condition
GSM1033115,6.653004402,7.219774132,7.446287464,8.125857325,7.692880704,6.614256541,7.8261536015,11.08099958,5.902056685,7.726223797,6.877265287,6.633790865,7.43981686,8.310838582,7.76431632,9.419478083,9.389997526,5.7785395035,7.6697205585,11.389888883,9.247372206,11.38957825,10.786193099999998,8.328204062,6.461866976,8.362652564,7.328349128,8.359222316,7.278665442,7.039765659,5.824816429,8.764313126,9.833656579,8.214155246,6.9204797255,6.700933345,6.882069548,6.85692551,9.327239891,10.13047197,12.363480805,10.24501781,7.0668031675,6.9865731675,6.359762048,8.522070658,6.923229889,8.669188463,10.19982629,8.805208279,7.39133842,8.959309037333334,9.665376257,6.323502908,7.158528017,9.637280403,8.978145441,10.36814165,8.944681069,7.722065011,8.3935858495,7.737983739,10.10106923,8.779789046,6.125069897,6.586843862333333,8.400390907,9.892202681,7.200221719,6.895111409,6.464113766,6.643209232,6.860950077,9.124537791,8.6216452345,10.43395214,6.781252045,7.42845234,8.499281008,7.794860869,8.338753456,7.680582685,8.327462057,5.8459528495,8.418524074,6.8541723835,9.591857516,9.687514392,9.133556475,8.975555056,5.332433288,5.597306393,10.97734024,12.16775227,7.72360126,9.208131526,10.6165979,8.24808827,6.825233384,10.336458785000001,7.407618758,8.426721034,10.724118546,6.831286193,6.475462588,8.338069988,8.902004197,9.657650948,7.790458919000001,6.723434512,8.8692397995,8.067221846999999,10.67681121,7.241476436,9.748002907,8.122792189,8.441058792,7.512264585,9.414690843,8.864057409,8.370875937,5.41978914,7.080931561,11.15554447,6.799947754,7.628573897,8.524717866,7.32964763,6.320063059,6.575368901,7.272509588,6.921792459,8.363774427,9.016481399,6.794841771,7.7368405075,6.17180966,10.70101042,10.35520794,6.8151572465,7.986173731,6.6626101645,6.4756669549999994,7.714237184,7.489486672,7.111085961,10.71874319,5.65922984,9.371768169,9.335835013,ASD
GSM1033116,6.730424374,7.094838207,7.305046222,8.28894447,7.504262493,6.369795916,7.7251026295,11.10200721,6.280560222,7.883962046,6.825930549,6.337305503,7.405203933,8.385783725,7.684626739,9.429570874,9.406911574,5.842172842,8.05420734975,11.3919657645,9.185291632,11.1922946,10.8707918345,8.350362817,6.719335972,8.546810749,7.909357412,8.353042247,7.267878017,7.031049528,5.995489154,8.727121659,9.842957994,8.227132171,7.279166936499999,7.106509627,6.647143171,7.147658275,8.973089864,9.768466029,12.548975415000001,10.51224398,7.106812186,7.34920746,5.943278721,8.685889929,6.553143749,8.697004803,10.62626823,9.162678161,7.36240981,8.844735251333333,9.774652874,6.624581438,7.087840095,9.624899585,9.391203729,10.96879169,9.0503501105,7.957290567,8.9148795985,7.839130691,9.945729231,8.94045138,6.320063059,6.697647307666666,8.335619994,9.858235174499999,7.83216654,6.783204561,6.775168837,7.095567576,7.44139779,9.178665982,8.876577672,10.07832483,7.365192697,7.67210109,8.432616063,6.779064278,8.375481359,7.774706095,8.590559131,5.9648392015,7.95940967,7.0414610225,9.702998675,9.539299864,9.748631542,8.852922712,5.484422703,5.44725771,11.18546666,11.1303409,7.632133774,9.134711043,11.46132688,9.2315696315,6.990153237,10.24907263,7.697892517,8.295447642,10.897553825,7.629752176,5.658827124,6.947122276,8.7513803,9.560405609,8.002073236,5.811389677,9.3126549085,8.0314649585,10.66149142,7.145754543,9.7510812715,8.488464092,8.699915056,7.935258517,10.1767198,8.320373468,7.289377889,5.684213238,7.683166511,9.156987946,6.816171536,7.487811754,8.182145689,8.094493635,6.641075272,6.380588016,7.878789204,7.043034412,8.23454392,9.063882945,6.665070237,7.0812442265,6.803514297,9.533723608,10.11926183,7.438868804,8.100468689,6.8432523235,6.455641513,7.766649469,7.386272694,6.65685176,10.85662147,6.00644212,10.14517372,9.299398847,ASD
GSM1033117,6.552136368,7.378449207,7.015402678,8.02897395,7.79333466,6.479794954,7.6078373845,10.75519567,5.93662608,7.749776384,6.982765701,6.329079938,7.443251844,7.854060181,7.717511917,9.437548404,9.157531172,6.367067474500001,7.85109001975,10.822112855,9.467084512,11.1089062,10.523025045499999,7.788615509,6.663211133,8.098188346,6.856487505,8.157263068,7.035619265,6.719543481,5.798481827,8.315290692,9.661116426,7.7096133,7.1471488794999996,7.304182894,6.531208372,6.516615855,8.590559131,10.24223762,11.890109128,10.70493167,7.4082279235,7.777376672500001,6.179845807,8.891539472,6.612006327,8.507663003,9.944897372,9.051744615,6.937233042,8.877338857666667,9.513670766,6.375218804,7.041849054,9.194825585,8.256094635,9.884086355,8.555774887,8.053778981,8.066865856,7.117711161,9.399401849,8.093408226,5.777644318,6.898956864,8.370125562,9.865154535,7.102163226,6.303596177,6.74522124,7.394688289,7.313937584,8.792620079,8.719745921,9.863056215,6.66052846,6.789126275,8.560190239,7.500443818,7.707857774,7.288626859,8.485720664,6.008082294,7.718392113,7.239489883999999,9.023099832,9.64365903,9.262397831,8.065556503,5.37311674,6.6421938375,11.29250708,10.82666563,8.216219605,9.300562683,10.96315594,9.769447047249999,6.321498177,9.743226411,7.198182857,8.294347853,10.389288845500001,7.898785562,6.148223454,7.597530607,8.06822691,9.344202174,7.455619061,5.810358991,9.1776377445,8.3791156095,10.90892633,7.195247843,9.8218265605,7.754320771,8.42519568,7.051598285,9.838421645,8.65684078,7.24808493,5.804933523,6.935878036,8.929709358,7.386854422,7.312622177,8.719634519,7.6960653925,6.678224176,5.934017662,7.496425212,7.247327048,8.88457061,8.265748054,5.988700097,7.8352228365,6.378649536,10.25983468,8.740602288,7.4898835315,8.063936689,6.8826697085,6.7732324265,7.878789204,7.233009993,6.513705793,10.483048,5.813309160999999,9.465216264,8.859649111,ASD
GSM1033118,6.30532424,7.372025243,7.030034973,7.842864163,7.604441572,6.814608652,7.6394693885,11.05263263,5.82066864,7.737983739,6.878619353,6.534490997,7.470126192,8.119116451,7.97922288,9.326648485,9.567004356,6.256520354,7.9004628965000006,10.8560161445,9.136288168,11.49786116,10.966117058,8.047922669,6.287467146,8.231031673,7.320306662,8.333445055,6.996691425,7.040719678,5.752387987,8.524717866,9.675929304,7.696450827,6.9457333035,6.773176866,6.607993811,6.651522347,8.948706151,10.14138896,12.355515285,10.32566488,7.5783440725,7.083815739,5.992531487,8.672521645,6.549012419,8.5239620209999991,10.2607595,8.987638257,7.093575698,8.680675580666666,9.951550743,6.459175878,7.151937477,8.921724855,8.778882905,10.24402119,8.9305166575,8.005168284,8.5515654985,7.747449115,9.6393641,8.451423881,5.900613949,6.436443259,8.061322357,9.7451422375,7.288339115,6.573496612,6.453188465,6.710326172,7.290965823,8.979163658,8.864958429,10.00178438,6.664262852,7.340233254,8.628384779,7.303122683,8.328506774,7.813427785,8.762846541,6.011669399,7.417912818,6.926731608000001,9.303355773,9.622774154,9.212103902,9.033254734,5.356024095,6.4226107145,11.14029628,11.88802384,7.644762596,8.761015893,11.14204616,9.53202870925,6.863378478,10.211262395,7.518610604,8.537012472,11.154067345,7.344639742,6.654434377,7.933451701,8.566154171,9.474860811,7.69666501,6.161429433,8.9038190425,7.7260896845,10.41663775,6.957528558,9.155310653,8.056028923,8.555812934,7.558685761,9.094218399,8.843085047,8.036738998,5.531287394,7.208211419,8.682458448,6.787131943,7.084950523,8.278621208,7.3070074945,6.352301443,6.502298487,7.783970704,6.647365562,7.900050726,8.661588372,6.095970551,6.9377978465000005,5.962888832,10.72252394,9.233051171,6.9458226915,7.682890838,7.029257963,5.767606359,7.043772186,6.667338914,6.642755028,10.6529995,5.884146337500001,9.78600212,9.388717103,ASD
GSM1033119,6.356389077,7.074614206,7.685189586,8.529423871,7.694421451,6.284174579,7.8802770110000004,11.07449173,6.338539517,8.018336368,6.86206911,6.443353445,7.358999339,8.42079309,7.451320603,9.211096761,9.54068306,6.0619942355,7.5027895665,11.257235804499999,9.48753152,10.9172283,10.653585568,8.441805963,6.90217953,8.295111617,7.849748752,8.544218527,6.802170635,6.882492853,5.992402041,8.83093025,9.61237474,8.026395889,7.197650020999999,7.710476281,6.74692139,7.137674547,8.686760522,10.44833455,12.183825970000001,11.03096311,6.712470056,8.2815314185,6.281740552,8.540453239,6.617813136,8.788691433,10.32566488,8.790493811,7.29871346,9.421366184666667,9.63310167,6.504314628,7.127286313,9.632382682,8.979639304,10.42198429,9.0455886385,8.558922766,8.5552838815,7.96414674,10.25876084,8.898091506,6.488333964,6.948824841666666,7.721412753,9.686393702,7.233009993,7.020235677,6.620440264,7.832475455,7.701609289,9.294962071,8.733561547499999,10.26275381,6.394716313,7.241234937,9.057516814,6.688470216,8.304933042,7.746558402,8.533611258,6.208753918,8.511341662,8.593648653999999,9.640870083,9.220645465,10.32975105,9.340754055,5.663473667,6.4607187955,11.45945434,11.35493041,8.209266388,8.999125072,10.88352214,9.57574599675,6.644438234,10.25657938,7.59500066,8.354895325,10.4321820335,7.648185914,5.928279884,7.558385587,9.3260474,9.631690208,7.7768021305,5.677973409,9.437853934,7.7480339435,10.91171211,7.405997375,9.7359824135,8.160124648,8.854967414,8.011119602,10.12302782,8.958512274,6.545486915,6.346416397,7.266337914,9.348331014,7.47572187,7.459844627,8.768857099,7.8310244605,6.903113333,6.180640873,7.626567615,7.5819096010000004,9.6102294,8.904389063,7.235554888,7.064050664,6.278094211,10.30949788,9.361088464,7.533232712,8.208526712,7.3069825925,6.917830936,8.085566002,7.83731481,7.346202356,10.71402858,5.9773423605,9.661116426,8.125519447,Control
GSM1033120,6.225978208,6.723241259,7.716002744,9.331020302,7.933451701,6.022009024,8.231940319,11.33283854,6.027964221,8.395383665,7.25122959,5.531804359,7.267057858,8.799867662,7.280859413,9.133556475,9.026075321,6.5517455,7.25731013225,11.259648688,10.04077759,10.24402119,10.350272863499999,7.9634975,7.509720504,8.106078926,8.186627268,8.255389311,6.561223413,7.017813802,5.836069186,8.852443227,9.679582485,8.927733312,7.760811985,9.439412164,6.589932851,6.786484764,8.032529737,10.58377744,11.7732469425,11.66286197,6.8328213935,9.807650517999999,6.552136368,8.637772182,6.544902052,8.866807293,9.838421645,8.947669358,7.629752176,9.993987519333334,9.196070542,6.70216191,7.009280337,9.909777183,9.413352405,9.949719044,8.9072940074999991,9.123537197,8.037088672,7.800135435,10.42625397,8.792192184,7.538629689,7.913195308000001,8.334900856,9.8098153665,6.912146683,7.262720117,6.573115745,9.427791078,7.366080698,8.794343957,8.4440592105,11.12691047,5.998053074,6.914954462,9.400620112,5.919622858,7.866679743,6.808600077,8.80306234,7.622483394,8.383875752,7.538915543,9.534397611,8.553081739,10.25983468,8.653976462,6.533325085,6.5718266944999995,12.08939111,9.763841672,8.535477563,9.353563087,11.11874593,8.9445218225,6.319742714,9.676777675,7.766342713,7.975265226,9.4436432805,8.011822103,6.331535465,8.480381407,8.536267728,8.929223071,8.679448049000001,6.474898078,10.764896570000001,9.3260339975,11.59473441,7.610335601,9.6612939505,7.850357881,8.380080197,7.658905154,10.68940032,6.996191539,7.795140068,7.177846425,7.187536917,10.07656047,7.671804163,7.353764629,10.12481545,8.99964186,7.90188329,5.544806783,7.778980027,8.491996697,9.455634557,8.386533831,6.671432868,7.3102958739999995,7.863334318,10.89019056,10.90167123,9.467480476999999,8.31995435,8.503679025499999,7.806008079,8.717983468,9.363001329,7.295601785,10.34271711,7.225511324999999,9.54068306,7.676211561,Control
GSM1033121,6.680784465,7.103117849,7.535953454,8.152381797,7.590746074,6.238638062,7.9529591449999995,11.40138372,6.360132973,8.252990153,7.39133842,5.868899503,7.598081764,8.730629394,7.75398965,9.301161177,10.10837183,6.420490619500001,8.01919697175,11.5043692075,9.85898144,11.15745549,10.681633138999999,8.603306114,6.558276908,8.628384779,8.043704156,8.477977358,7.118465524,6.881322071,5.835860044,8.962010088,9.744368898,8.12990708,7.0152317605,6.334896206,6.941403012,6.905780145,9.668996919,10.09087733,12.25959853,10.47751846,6.8694899245,6.4560276850000005,6.209281744,8.568092795,6.670566748,8.903470747,10.78790257,8.717045037,7.581602214,8.717872761999999,9.616647852,6.896000147,7.600686714,9.704471343,9.348331014,10.746155,9.302901727,7.661314342,8.860623783000001,7.853748802,9.999486725,9.000116811,6.48546621,7.175607944999999,8.143822058,9.624655437,7.695607477,6.91032271,6.281740552,6.436939079,7.424133588,9.357885773,9.150106583,10.52942165,6.779932676,7.550423328,8.864938995,6.800172716,8.717983468,7.988870162,9.09704064,5.8286009629999995,8.133557055,7.6307366835,9.772492299,9.754477007,9.385832443,9.36494629,5.166929736,6.3432621505,11.4412376,11.12883087,7.75114654,8.942139478,11.51084611,9.5859754425,7.102635183,10.716337925000001,7.592668439,7.999379007,11.242794835,7.611207462,6.183432832,7.192488473,9.168793391,9.962284517,7.890858444999999,6.407229735,8.823908087,7.7956195465,10.45378669,7.287050757,9.4450758915,8.540053467,9.192593476,7.631825334,9.871198472,6.909620434,7.145256741,5.2240275,7.452159433,11.40957349,6.802170635,7.841001096,8.068508843,7.413925401,6.438827369,5.996400084,8.218267297,6.558077875,8.42789375,9.505206239,6.764802637,7.209963625,6.688470216,10.29019545,10.03537055,6.717232425000001,8.122112888,6.758623398,6.4051622185,7.256912122,6.974568297,7.155487549,11.31774945,5.744701349,10.18710067,9.129216825,Control
GSM1033122,6.342225477,7.28242489,7.657472686,8.137820288,7.521667152,6.413352394,7.885337272499999,11.48626096,6.340964248,8.165096818,7.07553291,6.02066117,7.370974094,8.640071152,7.926185411,9.444884933,9.782316929,6.096587498,7.71713094475,11.1663833615,9.980065704,11.10200721,10.682971194,8.793073925,6.728055646,8.430192039,7.827503118,8.336633379,6.910767256,6.917552017,5.691945027,8.799422725,9.748631542,8.093408226,7.3186800155,7.025006388,6.641696653,6.944138035,9.374682664,9.968211518,12.23360195,10.45378669,6.54835371,7.4155900615,6.337119345,8.290049141,6.576159914,8.813002994,10.7659634,8.873454686,7.240744762,8.871180144,9.461566268,6.488726902,7.461802807,9.771682917,9.26842323,10.56546728,9.265988781499999,7.658273429,8.728143770500001,7.768979265,9.773220865,8.549936553,6.368904861,6.562435204333333,8.131868308,9.614427879499999,7.949917084,6.813734151,6.258618253,7.325962036,7.485008247,9.069377103,9.1301893455,10.7671649,6.326317423,7.511733782,9.076278391,6.663392651,8.491609679,8.008606169,8.683291212,5.9154905504999995,8.014789658,6.773263870499999,9.533126069,9.512368396,9.147453057,8.94045138,5.018379514,6.606901756999999,11.47762728,11.16277229,7.734783818,9.282025297,11.23945756,8.4345501595,6.68994018,10.463923485,7.869419454,8.591310837,10.380774780500001,7.351229939,6.237318343,7.915354518,8.646752331,9.725066817,7.730594492,6.685233025,8.861044343,8.4007197065,10.53547869,7.327574907,9.6382444275,8.432616063,8.849070073,7.536188745,9.998721374,7.819994061,7.404680415,5.781952923,7.232190415,9.557125985,7.071965354,7.519446201,8.563346549,7.4365069925,6.40921633,6.866990843,7.649308695,6.785345006,8.199150674,9.12558952,7.161031885,8.2223237315,5.98908522,10.20637151,10.90297013,7.4026631045,8.042951027,7.0326992175,5.7045481445,7.945880275,7.260057928,6.373455513,10.90458825,5.456535146,10.0817293,9.224131914,ASD
GSM1033123,6.520602821,7.182717749,7.371495876,8.1470415,7.743780931,6.425835099,7.8726022765,11.31774945,5.722540166,7.953006689,7.221212366,6.223622008,7.850062703,8.434172082,7.612291488,9.122548097,9.37534119,6.2817677,7.684558366499999,11.295624331500001,9.903468277,10.96737812,10.551338771000001,8.247124513,6.774281227,8.23747999,7.821469725,8.227543635,6.761251153,7.169677492,5.943016129,8.637384196,9.839939488,8.017303584,7.5073877165,6.847868339,6.854712041,6.629128224,8.83445529,10.46513555,12.090599075,10.47410962,6.6579030075,7.0277651379999995,6.048231395,8.528267294,6.5133556,8.691759645,10.239155,8.783358752,7.230352984,8.951456636666666,9.070988556,6.608393692,7.048267795,9.752953497,9.057516814,10.37979005,8.9093990285,7.724447289,8.298820967000001,7.459328259,9.568378645,8.584335974,6.058338226,6.767283717,7.979543082,9.723050710999999,7.17685406,6.754407043,6.889968719,6.798629349,7.067893241,9.004546742,8.8371870215,10.45271793,6.431387319,7.228158174,8.705464374,7.528237461,8.312644942,7.703709852,8.452145153,6.089036472,8.154450569,7.759278517,9.475481042,9.511005699,8.934470574,9.216743449,5.059355731,6.486010795,11.55761808,11.40957349,7.447986159,9.347755133,11.20123021,9.75468289925,6.669484981,10.0427282505,7.727868182,8.916270988,10.396992428499999,7.437433009,6.30597181,8.295447642,8.878992985,9.534397611,7.820730619500001,6.753090273,9.2564574885,7.968518438,10.48677,7.311357954,9.1429599915,8.070499838,8.443625519,7.843165316,10.20816945,8.552670763,7.082672507,5.626478741,7.270684559,9.728016152,7.008083037,7.440314116,8.461876806,7.2174343830000005,6.169217575,6.534872118,7.817121984,7.246545689,7.378714869,8.627574458,7.956850528,7.1946347274999995,6.265005953,10.73832143,10.67681121,7.407893381,8.356298003,6.7688847025,6.6572174885,7.632672824,7.527966826,7.427921895,10.69976274,5.854665085,9.759665853,8.901075815,Control
GSM1033124,6.717056422,6.924652108,7.424674648,8.280798718,7.549854177,6.538968669,7.6442616055,11.32166757,6.179473582,8.031585346,6.884552392,5.949117749,7.273561835,8.4969147,7.812209641,9.192097883,10.30520635,6.356620487,8.160093137499999,11.078289551000001,9.321923296,11.5186486,11.009523274,9.037006792,6.731776922,8.657696075,7.677713438,8.189484034,7.471275652,6.751297126,5.646174079,8.722434547,10.02993739,7.694718411,7.158067018,6.659933538,6.905989848,6.801952626,8.709026646,10.20166414,12.28108165,10.33088028,6.80448241,6.7973295799999995,6.134526179,8.547617144,6.393611379,8.595607799,11.0339678,8.799867662,7.3619186,8.581306957999999,9.233620407,6.536627483,7.662403901,9.413995823,9.040122755,11.07772186,9.3215269735,8.386120994,9.066397797,8.000019718,9.909777183,8.810340281,6.217244854,6.772053540333333,8.271951131,9.667560966,7.918489718,6.933745224,6.703196351,6.493736003,7.430985594,9.080399975,9.2491610195,9.978465148,6.354084129,7.667659196,8.560190239,7.322292429,8.875343657,8.121421315,8.650341236,6.0509885195,7.601784231,7.071220692,9.585676773,9.984461451,8.785863305,8.677095878,5.243702698,6.247621271,11.24669848,11.08719738,7.560668972,8.706415472,11.03096311,7.8957206822499995,7.00223527,10.72967298,7.415307695,8.068845129,11.133760174999999,7.312622177,6.038239563,7.067893241,8.848181056,10.08265641,7.674108908,6.286054182,8.96672903,7.807066755,10.46179556,6.612389624,9.336073925,8.259012968,8.758411151,7.464888161,10.1767198,7.593536111,7.087102475,5.520527511,7.160780261,9.727295733,6.54189899,7.385009737,8.450299689,7.388023924,6.461866976,6.937044262,7.638132835,6.700318603,7.773846737,9.439969023,7.221003825,6.971250395,6.686347189,9.763841672,9.742768708,6.9056883755000005,7.944539463,7.0008651465,6.6344970905,7.090126479,6.70155294,6.957044896,11.1837955,5.667595564,9.418186696,9.691751169,Control
GSM1033125,6.74692139,7.240517705,7.311120307,8.298862016,7.446046741,6.535259259,7.885415472,11.13345696,5.98358345,7.828738329,6.826574214,5.997794883,7.599027815,8.147409675,7.688109247,9.413352405,9.482738475,6.322268307,7.93693333175,11.108564771000001,9.495380541,11.11212916,10.899569299,8.188448126,6.703853774,8.388011559,7.644762596,8.342871541,6.945530901,6.911009053,6.014004396,8.463043878,9.71674399,8.07607122,7.0216398035,6.41611995,6.903113333,6.914450971,9.451216066,10.14219096,12.356350265,10.56887799,7.3601408455,6.865776222,6.059050303,8.657696075,6.606960274,8.572934364,10.3572492,8.910613119,7.080450137,8.511836853,9.65064455,6.500609986,7.189948545,9.795195465,8.909134198,10.45378669,8.96076704,7.905917453,8.398834672,7.525858588,9.975910844,8.581333225,5.736373388,6.635248541,8.066205635,9.668843389500001,7.635246293,6.640278964,6.366233408,6.537265677,7.856498858,8.958023684,8.8343332635,10.30433971,6.913328019,7.120392598,8.681152317,7.298951048,8.10479162,7.924253964,8.547229516,5.7510742635,8.104127699,8.2715236855,9.33156187,9.791302972,9.314681607,8.802124516,5.234160028,6.367287653,11.23945756,11.09702611,7.31650046,8.451423881,10.93961894,9.24093714975,6.627257446,10.36965715,7.409996539,8.364130122,10.7010920575,7.200985383,6.22852116,8.197817892,8.464908698,9.703752098,7.8624842955,6.819514103,8.9188838275,7.4314212925,10.5341572,7.154745645,9.1823151085,8.050522717,8.705061884,7.521090981,10.10449022,8.405261281,7.902514094,5.396735891,7.250254644,9.750689193,6.539755871,7.500443818,8.249510677,7.161459911,5.841366218,6.318215086,7.806857762,7.011126054,8.541189565,8.671728056,6.614057484,7.5544282615,6.458608723,10.55522223,8.668251007,6.884404755,7.796588322,6.8148534915,6.3589243155,7.202758148,7.423604701,7.07221011,10.83995658,5.7983492954999996,9.705944052,8.817401477,ASD
GSM1033126,6.489275365,7.132880134,7.626567615,8.345929474,7.6372972710000004,6.546881714,7.789169748,11.37412106,6.293453161,7.833999251,6.698409262,6.312178983,7.558385587,8.286714277,8.080738921,9.269044225,9.903468277,6.338747548000001,7.811759614750001,11.349920427499999,9.700114038,11.55966566,10.877328930000001,8.73499014,6.429568392,8.494725995,7.436093791,8.537012472,7.16432383,6.650720945,5.798203214,8.747104197,9.78600212,7.968447548,6.9573489760000005,6.975794727,6.953958189,7.068798251,9.203201208,10.52244693,12.30105696,10.36607127,7.038479755,7.447174448,6.343806239,8.54801494,6.477438027,8.657696075,11.1303409,8.443625519,7.527465961,9.08677561,9.807946176,6.412582397,7.655987847,9.551809046,9.196070542,10.48886699,9.312113412999999,8.258212949,8.570183179,8.035124729,10.02338088,8.932573014,6.110296172,6.725882722333333,7.875815643,9.574520484,7.210169807,6.950225374,6.467840725,7.041195983,7.07124279,9.211096761,9.096140372499999,10.24116418,7.1062661,7.623377851,8.375911357,6.305482905,8.792192184,8.156209662,8.453305589,6.1128297965,7.658273429,6.587961624,9.757486285,9.592484049,9.469652642,8.570592753,5.570750793,6.2103117035,11.27207672,11.45733103,7.494835298,8.982686136,10.56430748,9.362737801,7.146959492,10.619545200000001,7.338883608,7.814938833,10.7222035375,7.068566843,6.325430408,7.563568461,8.625961158,10.2890202,7.984009195,6.873347133,8.711123031,8.1055431294999991,10.44300062,6.990889514,9.086250340500001,8.398842786,8.662047358,7.464034695,10.15484162,8.427091904,7.295050692,5.548490878,6.779064278,9.104775656,6.58330698,7.548808935,8.790940378,7.0973202125,6.279903432,6.647143171,7.395511122,6.655012104,8.379681923,9.396181602,6.610575716,7.977104904000001,6.777831554,10.13440125,10.38198083,7.000170734,7.532262623,6.8933212,5.874586265,7.471012689,7.13665332,6.257477609,11.22280629,5.6997880475,9.423881003,9.620803768,ASD
GSM1033127,6.495639027,7.297420689,6.95539611,8.182845499,7.581329164,6.558481462,7.805039714,10.90458825,5.971652996,7.581021838,6.820855934,6.092570731,7.494014381,7.689032478,7.646793614,9.368717805,9.154114629,6.164597661,7.67156834825,10.7379584165,9.105868331,11.1303409,10.628279378999999,7.952712632,6.57128388,8.404838046,6.929275227,8.178003735,6.96830508,6.715929314,6.001694327,8.30570502,9.698794344,7.751994534,7.1257781475,6.842207054,6.514097229,6.397931585,9.646511557,9.588263134,11.907905212500001,10.42198429,6.970819428,7.191953239,5.796836499,8.737142484,6.615264551,8.548382484,9.961536176,8.956979207,6.877484906,8.855558304333334,9.375954365,6.616117846,6.970704593,9.430851592,8.681152317,10.24116418,8.7444602325,8.051177567,8.3331794185,7.085689725,9.043410832,8.093986441,6.462043227,6.752432146,8.243147812,9.7542155105,7.136122987,6.411471594,6.343058362,6.885263435,7.3619186,8.896634059,8.753811439,10.00098719,6.760404695,6.786484764,8.593241483,7.62509896,7.914392317,7.442176038,8.637772182,6.2553784895,7.530154872,7.1218106705,8.987638257,9.78827673,9.658328648,8.210016891,5.367262469,6.345021060500001,11.05103257,11.28889019,8.228594831,8.99011668,11.23751063,10.21794361825,6.360480841,9.927764532,6.933048356,8.701619154,10.889514711,7.553379765,6.206013608,7.079764396,8.060621657,9.399401849,7.8039552155,5.864235067,8.827526254,8.0868115665,10.64923317,6.780587084,9.4875365595,7.723006864,8.407526498,7.332498314,10.19096966,8.583535693,7.684626739,5.736686572,7.821469725,8.664608117,7.132880134,7.166284334,8.879930001,7.665854978,6.093477283,6.346069771,7.901209307,7.531530019,9.208131526,8.154119921,6.974809767,6.8330223530000005,6.323502908,10.11106218,9.546333222,6.9751649995,7.904391695,6.742849747,6.5335014375,8.109245895,7.554524081,6.764802637,10.16912941,5.640685011,10.11716565,9.312805062,Control
